8/17/2019,29600
8/17/2019,19800
8/17/2019,20300
8/17/2019,32600
8/17/2019,19000
8/18/2019,17300
8/18/2019,36900
8/18/2019,26600
8/18/2019,22800
8/18/2019,17800
8/18/2019,14100
8/18/2019,20000
8/18/2019,15000
8/18/2019,16000
8/18/2019,23800
8/18/2019,14300
8/18/2019,14800
8/18/2019,36100
8/18/2019,23000
8/18/2019,16300
8/19/2019,22800
8/19/2019,16800
8/19/2019,21300
8/19/2019,19300
8/19/2019,15800
8/19/2019,23600
8/19/2019,19300
8/19/2019,14800
8/19/2019,24300
8/19/2019,23800
8/19/2019,15300
8/19/2019,15300
8/19/2019,21600
8/19/2019,18800
8/21/2019,19900
8/21/2019,18800
8/21/2019,15300
8/21/2019,54000
8/21/2019,18300
8/21/2019,16100
8/21/2019,19300
8/21/2019,17500
8/21/2019,15800
8/21/2019,17000
8/21/2019,15600
8/21/2019,21100
8/21/2019,25000
8/21/2019,23000
8/22/2019,14800
8/22/2019,23300
8/22/2019,15800
8/22/2019,16400
8/22/2019,26600
8/22/2019,23400
8/22/2019,20600
8/22/2019,15800
8/22/2019,26000
8/23/2019,42200
8/23/2019,57700
8/23/2019,14100
8/23/2019,19800
8/23/2019,22000
8/24/2019,16000
8/24/2019,20100
8/24/2019,25600
8/24/2019,23100
8/24/2019,17300
8/24/2019,24900
8/24/2019,17300
8/24/2019,14300
8/24/2019,15600
8/24/2019,20800
8/24/2019,15800
8/24/2019,23300
8/24/2019,14800
8/24/2019,15300
8/25/2019,16400
8/25/2019,15300
8/25/2019,17300
8/25/2019,15300
8/25/2019,15300
8/25/2019,15800
8/25/2019,22100
8/25/2019,14100
8/25/2019,25300
8/25/2019,17400
8/25/2019,15100
8/25/2019,15600
8/26/2019,17800
8/26/2019,19900
8/26/2019,18000
8/26/2019,15500
8/26/2019,14800
8/26/2019,15300
8/26/2019,21600
8/26/2019,14000
8/26/2019,22800
8/28/2019,16300
8/28/2019,34100
8/28/2019,30400
8/28/2019,18000
8/28/2019,18600
8/28/2019,14800
8/28/2019,33400
8/28/2019,19300
8/29/2019,22300
8/29/2019,18300
8/29/2019,16100
8/29/2019,24000
8/29/2019,53800
8/29/2019,30800
8/29/2019,15500
8/29/2019,15000
8/29/2019,19000
8/29/2019,24300
8/29/2019,15100
8/30/2019,16400
8/30/2019,14800
8/30/2019,39300
8/30/2019,20600
8/30/2019,14300
8/30/2019,16000
8/30/2019,21200
8/30/2019,23100
8/30/2019,28800
8/30/2019,28300
8/30/2019,15500
8/30/2019,18800
8/31/2019,18600
8/31/2019,16300
8/31/2019,14800
8/31/2019,16300
8/31/2019,14800
8/31/2019,16000
8/31/2019,16100
8/31/2019,14100
9/1/2019,23300
9/1/2019,14800
9/1/2019,22100
9/1/2019,19600
9/1/2019,16600
9/1/2019,22900
9/1/2019,28300
9/1/2019,14800
9/1/2019,33100
9/1/2019,14800
9/1/2019,15800
9/1/2019,16100
9/2/2019,31400
9/2/2019,20300
9/2/2019,24300
9/2/2019,23500
9/2/2019,18300
9/2/2019,15000
9/4/2019,23000
9/4/2019,14800
9/4/2019,18600
9/4/2019,18600
9/4/2019,17000
9/4/2019,19300
9/4/2019,15300
9/4/2019,27700
9/4/2019,22800
9/4/2019,25600
9/4/2019,14800
9/4/2019,41100
9/4/2019,18600
9/5/2019,27700
9/5/2019,21800
9/5/2019,15100
9/5/2019,19600
9/5/2019,16400
9/5/2019,17600
9/5/2019,15600
9/5/2019,20900
9/5/2019,29200
9/5/2019,18800
9/5/2019,16100
9/5/2019,14800
9/5/2019,14100
9/6/2019,16300
9/6/2019,14800
9/6/2019,15300
9/6/2019,19800
9/6/2019,15800
9/6/2019,39700
9/7/2019,18600
9/7/2019,23600
9/7/2019,19800
9/7/2019,14100
9/7/2019,14800
9/7/2019,18800
9/7/2019,22500
9/7/2019,22800
9/7/2019,15300
9/7/2019,18600
9/7/2019,15100
9/7/2019,26300
9/7/2019,27500
9/7/2019,27400
9/8/2019,25100
9/8/2019,14800
9/8/2019,26000
9/8/2019,16400
9/9/2019,23100
9/9/2019,22600
9/9/2019,14800
9/9/2019,14800
9/9/2019,21000
9/9/2019,18800
9/9/2019,15100
9/9/2019,24100
9/9/2019,21800
9/9/2019,20400
9/9/2019,18600
9/11/2019,42300
9/11/2019,15600
9/11/2019,14300
9/11/2019,24400
9/11/2019,33400
9/11/2019,15300
9/11/2019,16300
9/11/2019,24600
9/11/2019,16400
9/11/2019,15100
9/12/2019,15000
9/12/2019,15800
9/12/2019,19800
9/12/2019,16400
9/12/2019,23300
9/12/2019,14300
9/12/2019,22100
9/12/2019,15100
9/12/2019,15800
9/12/2019,27600
9/14/2019,22800
9/14/2019,19500
9/14/2019,22300
9/14/2019,25400
9/14/2019,15100
9/14/2019,19300
9/14/2019,26300
9/15/2019,32200
9/15/2019,24600
9/15/2019,17000
9/15/2019,16000
9/15/2019,15800
9/15/2019,32600
9/15/2019,16100
9/15/2019,24400
9/15/2019,25300
9/15/2019,16300
9/15/2019,15100
9/15/2019,57900
9/18/2019,19800
9/18/2019,16500
9/18/2019,17500
9/18/2019,15300
9/18/2019,14300
9/18/2019,15300
9/18/2019,17000
9/18/2019,15500
9/18/2019,19600
9/19/2019,20000
9/19/2019,15300
9/19/2019,15300
9/19/2019,20900
9/19/2019,23300
9/19/2019,71800
9/19/2019,15000
9/19/2019,23100
9/19/2019,15600
9/19/2019,30500
9/19/2019,34600
9/19/2019,16000
9/20/2019,39700
9/20/2019,16400
9/20/2019,19300
9/20/2019,21000
9/20/2019,15100
9/20/2019,14800
9/20/2019,40400
9/20/2019,18300
9/20/2019,18000
9/21/2019,17800
9/21/2019,39300
9/21/2019,14000
9/21/2019,23600
9/21/2019,18300
9/21/2019,21100
9/21/2019,17000
9/21/2019,15800
9/21/2019,17600
9/21/2019,16100
9/21/2019,37900
9/21/2019,18800
9/21/2019,25100
9/21/2019,19300
9/22/2019,14100
9/22/2019,30900
9/22/2019,14500
9/22/2019,18600
9/22/2019,14100
9/22/2019,17000
9/22/2019,22300
9/22/2019,34100
9/22/2019,17800
9/22/2019,24300
9/22/2019,15300
9/22/2019,14800
9/22/2019,21300
9/22/2019,15100
9/22/2019,20000
9/23/2019,16300
9/23/2019,15800
9/23/2019,15000
9/23/2019,18300
9/23/2019,24600
9/23/2019,16400
9/23/2019,24900
9/23/2019,20500
9/23/2019,22300
9/25/2019,14800
9/25/2019,21500
9/25/2019,49700
9/25/2019,26300
9/25/2019,17800
9/25/2019,17300
9/26/2019,14500
9/26/2019,24800
9/26/2019,14800
9/27/2019,21300
9/27/2019,15800
9/27/2019,16400
9/27/2019,19600
9/27/2019,16400
9/27/2019,14800
9/27/2019,36100
9/28/2019,28700
9/28/2019,14300
9/28/2019,18000
9/28/2019,21800
9/28/2019,21800
9/28/2019,22100
9/28/2019,41400
9/28/2019,14800
9/28/2019,27100
9/28/2019,25800
9/28/2019,20100
9/28/2019,15300
9/28/2019,15800
9/29/2019,24400
9/29/2019,18800
9/29/2019,14800
9/29/2019,17000
9/29/2019,23100
9/29/2019,17300
9/29/2019,14800
9/29/2019,23800
9/29/2019,15300
9/29/2019,15300
9/29/2019,29900
9/29/2019,19600
9/29/2019,27800
9/29/2019,14800
9/30/2019,18600
9/30/2019,17300
9/30/2019,18600
9/30/2019,27600
9/30/2019,15500
9/30/2019,16000
10/2/2019,19300
10/2/2019,15500
10/2/2019,17000
10/2/2019,16000
10/2/2019,24500
10/2/2019,15000
10/3/2019,17800
10/3/2019,14300
10/3/2019,18300
10/3/2019,16100
10/3/2019,22300
10/3/2019,28300
10/3/2019,15800
10/3/2019,14300
10/3/2019,24000
10/3/2019,18800
10/3/2019,19600
10/3/2019,22800
10/3/2019,14800
10/3/2019,19300
10/3/2019,21800
10/3/2019,15400
10/3/2019,16000
10/4/2019,15100
10/4/2019,32900
10/5/2019,31800
10/5/2019,15300
10/5/2019,15800
10/5/2019,15500
10/5/2019,20900
10/6/2019,15800
10/6/2019,21300
10/6/2019,18300
10/6/2019,15300
10/6/2019,16300
10/6/2019,25300
10/6/2019,19300
10/7/2019,19800
10/7/2019,16100
10/7/2019,17300
10/7/2019,15100
10/7/2019,15600
10/7/2019,17300
10/7/2019,16100
10/9/2019,14300
10/9/2019,16100
10/9/2019,14800
10/10/2019,15100
10/10/2019,18300
10/10/2019,18600
10/10/2019,68100
10/10/2019,16400
10/11/2019,14800
10/11/2019,17300
10/11/2019,14800
10/11/2019,15100
10/11/2019,20800
10/11/2019,15500
10/11/2019,14800
10/12/2019,20500
10/12/2019,15100
10/12/2019,17300
10/12/2019,15800
10/12/2019,19300
10/12/2019,23800
10/12/2019,15300
10/12/2019,26000
10/13/2019,14500
10/13/2019,14500
10/13/2019,22800
10/13/2019,25800
10/13/2019,15000
10/13/2019,18500
10/13/2019,14800
10/13/2019,17300
10/13/2019,41100
10/13/2019,21500
10/13/2019,15600
10/13/2019,22800
10/13/2019,21300
10/13/2019,27600
10/14/2019,26000
10/14/2019,26900
10/14/2019,14800
10/14/2019,14800
10/14/2019,17300
10/14/2019,14500
10/14/2019,18300
10/14/2019,16400
10/14/2019,28500
10/16/2019,22800
10/16/2019,28900
10/16/2019,15500
10/16/2019,22000
10/16/2019,23300
10/16/2019,20300
10/16/2019,15600
10/17/2019,14800
10/17/2019,14800
10/17/2019,15800
10/17/2019,15300
10/17/2019,18300
10/17/2019,24800
10/17/2019,32300
10/17/2019,16300
10/17/2019,18600
10/17/2019,15800
10/18/2019,51900
10/18/2019,17000
10/18/2019,15300
10/19/2019,15000
10/19/2019,29000
10/19/2019,29100
10/19/2019,16300
10/19/2019,18000
10/19/2019,15800
10/19/2019,18300
10/19/2019,14800
10/19/2019,14800
10/19/2019,15800
10/19/2019,15100
10/20/2019,14800
10/20/2019,18600
10/20/2019,19800
10/20/2019,28100
10/20/2019,16300
10/20/2019,17300
10/20/2019,14300
10/20/2019,16400
10/20/2019,35200
10/20/2019,16100
10/20/2019,16400
10/21/2019,18300
10/21/2019,16300
10/21/2019,22800
10/21/2019,20800
10/21/2019,17300
10/21/2019,28600
10/21/2019,47600
10/21/2019,33700
10/21/2019,15800
10/21/2019,14800
10/21/2019,54700
10/21/2019,16400
10/23/2019,15800
10/23/2019,17300
10/23/2019,23600
10/23/2019,14500
10/24/2019,25300
10/24/2019,18800
10/24/2019,21800
10/24/2019,28300
10/24/2019,26900
10/24/2019,17300
10/24/2019,15100
10/24/2019,15800
10/24/2019,21000
10/24/2019,15300
10/24/2019,14300
10/25/2019,18300
10/25/2019,27300
10/25/2019,22800
10/25/2019,14300
10/25/2019,15000
10/25/2019,17500
10/25/2019,18600
10/26/2019,14800
10/26/2019,25800
10/26/2019,14800
10/26/2019,17300
10/26/2019,20600
10/26/2019,20100
10/26/2019,15100
10/27/2019,35600
10/27/2019,16000
10/27/2019,14800
10/27/2019,17800
10/27/2019,19800
10/27/2019,22300
10/27/2019,17300
10/27/2019,18800
10/27/2019,14800
10/27/2019,15800
10/27/2019,18500
10/28/2019,19800
10/28/2019,14800
10/28/2019,15800
10/28/2019,18300
10/28/2019,14800
10/28/2019,23300
10/28/2019,17300
10/28/2019,15000
10/28/2019,26600
10/28/2019,34600
10/28/2019,14800
10/31/2019,55800
10/31/2019,14800
10/31/2019,25000
11/1/2019,14100
11/1/2019,21800
11/1/2019,23000
11/1/2019,19100
11/1/2019,14800
11/1/2019,22000
11/2/2019,30400
11/2/2019,16800
11/2/2019,16100
11/2/2019,14100
11/2/2019,17500
11/2/2019,14800
11/2/2019,22300
11/2/2019,15000
11/2/2019,16300
11/2/2019,14800
11/2/2019,14800
11/2/2019,28800
11/2/2019,14300
11/3/2019,20800
11/3/2019,23100
11/3/2019,19800
11/3/2019,33700
11/3/2019,17800
11/3/2019,16100
11/3/2019,27900
11/3/2019,15100
11/3/2019,14500
11/3/2019,14800
11/4/2019,16000
11/4/2019,15000
11/4/2019,26600
11/4/2019,17500
11/4/2019,17000
11/6/2019,16000
11/6/2019,24600
11/6/2019,18300
11/6/2019,14800
11/6/2019,15100
11/6/2019,24800
11/6/2019,16000
11/7/2019,15300
11/7/2019,14800
11/7/2019,14800
11/7/2019,34800
11/7/2019,27900
11/7/2019,26800
11/7/2019,16800
11/7/2019,16600
11/8/2019,22800
11/8/2019,16400
11/8/2019,19900
11/8/2019,36000
11/8/2019,23300
11/8/2019,15600
11/8/2019,14800
11/8/2019,27800
11/8/2019,30000
11/8/2019,16400
11/9/2019,18300
11/9/2019,20600
11/9/2019,19300
11/9/2019,26100
11/9/2019,21300
11/9/2019,27300
11/9/2019,35700
11/9/2019,18800
11/9/2019,14800
11/9/2019,15800
11/9/2019,15800
11/9/2019,14800
11/9/2019,14800
11/9/2019,15800
11/10/2019,18000
11/10/2019,14800
11/10/2019,21100
11/10/2019,32800
11/10/2019,17000
11/10/2019,19600
11/10/2019,15800
11/10/2019,16100
11/10/2019,29100
11/10/2019,19300
11/10/2019,14800
11/10/2019,23800
11/10/2019,19800
11/10/2019,24600
11/10/2019,15400
11/10/2019,18600
11/10/2019,20900
11/10/2019,15800
11/11/2019,26600
11/11/2019,18600
11/11/2019,15300
11/11/2019,19300
11/11/2019,20300
11/11/2019,28300
11/13/2019,22300
11/13/2019,30100
11/13/2019,15800
11/13/2019,15800
11/13/2019,15300
11/13/2019,14800
11/13/2019,15800
11/13/2019,15100
11/14/2019,16400
11/14/2019,16300
11/14/2019,39300
11/15/2019,18500
11/15/2019,14800
11/15/2019,16100
11/15/2019,18500
11/15/2019,17300
11/15/2019,14800
11/15/2019,70700
11/16/2019,23800
11/16/2019,15100
11/16/2019,18500
11/16/2019,21100
11/16/2019,16600
11/16/2019,24800
11/16/2019,19100
11/16/2019,14300
11/17/2019,26300
11/17/2019,23800
11/17/2019,22300
11/17/2019,14800
11/17/2019,15800
11/17/2019,16500
11/17/2019,17500
11/17/2019,16300
11/17/2019,19600
11/17/2019,23300
11/17/2019,18100
11/17/2019,14000
11/17/2019,23500
11/17/2019,17300
11/17/2019,20600
11/17/2019,14800
11/17/2019,14500
11/18/2019,18000
11/18/2019,15100
11/18/2019,14000
11/18/2019,28800
11/18/2019,22800
11/20/2019,28100
11/20/2019,17300
11/20/2019,20300
11/20/2019,23800
11/20/2019,15000
11/20/2019,16300
11/20/2019,15500
11/21/2019,26000
11/21/2019,19600
11/21/2019,16000
11/22/2019,21000
11/22/2019,16300
11/22/2019,12800
11/22/2019,16600
11/23/2019,19300
11/23/2019,36100
11/23/2019,17800
11/23/2019,18800
11/23/2019,14300
11/23/2019,14800
11/23/2019,22300
11/23/2019,19500
11/23/2019,15300
11/24/2019,19800
11/24/2019,20800
11/24/2019,18300
11/24/2019,33700
11/24/2019,14500
11/24/2019,17300
11/24/2019,14800
11/24/2019,39000
11/24/2019,18800
11/24/2019,20300
11/24/2019,19300
11/24/2019,14100
11/24/2019,18800
11/24/2019,19500
11/25/2019,19800
11/25/2019,18800
11/25/2019,54100
11/25/2019,18000
11/25/2019,26300
11/25/2019,15800
11/25/2019,14800
11/27/2019,33400
11/27/2019,15300
11/27/2019,15800
11/27/2019,14800
11/27/2019,17300
11/27/2019,14100
11/27/2019,16500
11/28/2019,38600
11/28/2019,15300
11/28/2019,25300
11/28/2019,17500
11/28/2019,18300
11/28/2019,15100
11/28/2019,40000
11/28/2019,19300
11/29/2019,15800
11/29/2019,16300
11/29/2019,15800
11/29/2019,19300
11/29/2019,25000
11/29/2019,17300
11/29/2019,15300
11/29/2019,14300
11/29/2019,15000
11/29/2019,14800
11/29/2019,28100
11/30/2019,22100
11/30/2019,20400
11/30/2019,22800
11/30/2019,15800
11/30/2019,31400
11/30/2019,38200
11/30/2019,25100
11/30/2019,20300
11/30/2019,15800
11/30/2019,27600
12/1/2019,22100
12/1/2019,14800
12/1/2019,15300
12/1/2019,15300
12/1/2019,15300
12/1/2019,23100
12/1/2019,23100
12/1/2019,23000
12/1/2019,19000
12/1/2019,15800
12/1/2019,20300
12/1/2019,31100
12/1/2019,20800
12/1/2019,18600
12/1/2019,18300
12/2/2019,17500
12/2/2019,16100
12/2/2019,20600
12/2/2019,14800
12/2/2019,22800
12/2/2019,14300
12/4/2019,20300
12/4/2019,23300
12/4/2019,16600
12/4/2019,35000
12/4/2019,17500
12/4/2019,14800
12/4/2019,19600
12/4/2019,16100
12/4/2019,16000
12/4/2019,15300
12/4/2019,20500
12/5/2019,57700
12/5/2019,15300
12/5/2019,16000
12/5/2019,21800
12/5/2019,25000
12/5/2019,14800
12/5/2019,36000
12/5/2019,15800
12/6/2019,22100
12/6/2019,14800
12/6/2019,20500
12/6/2019,13800
12/6/2019,14800
12/6/2019,20100
12/6/2019,15000
12/6/2019,16300
12/6/2019,27500
12/6/2019,16300
12/6/2019,13800
12/7/2019,17500
12/7/2019,14800
12/7/2019,16100
12/7/2019,14800
12/7/2019,30800
12/7/2019,14500
12/7/2019,28600
12/7/2019,13600
12/7/2019,19900
12/7/2019,15100
12/8/2019,17300
12/8/2019,27600
12/8/2019,20500
12/8/2019,18000
12/8/2019,15300
12/8/2019,15300
12/8/2019,23000
12/8/2019,22600
12/8/2019,30600
12/8/2019,20300
12/8/2019,25400
12/8/2019,15800
12/8/2019,15800
12/8/2019,28100
12/8/2019,17000
12/8/2019,18300
12/8/2019,16100
12/8/2019,19800
12/8/2019,25100
12/8/2019,17100
12/9/2019,14800
12/9/2019,33100
12/9/2019,15300
12/9/2019,29800
12/9/2019,15800
12/9/2019,16600
12/9/2019,17100
12/11/2019,15300
12/11/2019,15000
12/11/2019,22000
12/11/2019,18800
12/11/2019,14000
12/11/2019,21500
12/11/2019,21500
12/11/2019,17300
12/11/2019,32000
12/11/2019,14500
12/11/2019,14300
12/12/2019,29200
12/12/2019,14800
12/12/2019,22300
12/12/2019,20600
12/12/2019,23300
12/12/2019,17400
12/12/2019,16300
12/12/2019,16300
12/12/2019,19500
12/12/2019,21800
12/13/2019,21100
12/13/2019,16400
12/13/2019,22800
12/13/2019,14800
12/13/2019,16800
12/13/2019,14000
12/14/2019,40500
12/14/2019,17300
12/14/2019,23800
12/14/2019,18300
12/14/2019,19300
12/14/2019,15800
12/14/2019,16800
12/15/2019,19300
12/15/2019,26000
12/15/2019,15000
12/15/2019,14000
12/15/2019,45400
12/15/2019,21800
12/15/2019,15300
12/15/2019,17100
12/16/2019,15300
12/16/2019,18900
12/16/2019,14100
12/16/2019,14800
12/16/2019,16800
12/16/2019,14500
12/16/2019,20300
12/16/2019,23600
12/16/2019,19500
12/18/2019,52800
12/18/2019,14000
12/18/2019,19600
12/18/2019,14100
12/18/2019,19600
12/18/2019,15500
12/18/2019,19100
12/18/2019,51200
12/19/2019,24800
12/19/2019,35300
12/19/2019,14300
12/19/2019,15800
12/19/2019,15600
12/19/2019,16400
12/19/2019,32500
12/19/2019,14300
12/19/2019,16600
12/20/2019,16800
12/20/2019,16300
12/20/2019,21600
12/20/2019,19300
12/20/2019,16800
12/20/2019,31100
12/21/2019,15100
12/21/2019,14800
12/21/2019,19800
12/21/2019,15300
12/21/2019,25300
12/21/2019,18500
12/21/2019,20000
12/21/2019,15800
12/21/2019,18500
12/21/2019,30900
12/22/2019,14800
12/22/2019,46000
12/22/2019,19300
12/22/2019,19300
12/22/2019,15300
12/22/2019,16000
12/22/2019,20300
12/22/2019,19300
12/22/2019,19000
12/22/2019,15000
12/22/2019,19600
12/23/2019,26100
12/23/2019,23800
12/23/2019,25600
12/23/2019,27300
12/23/2019,30300
12/23/2019,19500
12/23/2019,14000
12/24/2019,15300
12/24/2019,21400
12/24/2019,19300
12/25/2019,24100
12/25/2019,15300
12/25/2019,14800
12/25/2019,20000
12/25/2019,18300
12/25/2019,17000
12/26/2019,20500
12/26/2019,26600
12/26/2019,14500
12/26/2019,15600
12/26/2019,15300
12/27/2019,16300
12/27/2019,15800
12/27/2019,15000
12/28/2019,16100
12/28/2019,14800
12/28/2019,17000
12/28/2019,22300
12/28/2019,20900
12/28/2019,35600
12/28/2019,18800
12/28/2019,21500
12/28/2019,18800
12/28/2019,22000
12/28/2019,17000
12/28/2019,21500
12/28/2019,24300
12/28/2019,19300
12/28/2019,58900
12/28/2019,21100
12/29/2019,14000
12/29/2019,15300
12/29/2019,15300
12/29/2019,23900
12/29/2019,14800
12/29/2019,23800
12/29/2019,19800
12/29/2019,14800
12/29/2019,15800
12/29/2019,14800
12/29/2019,15000
12/29/2019,14000
12/29/2019,22800
12/29/2019,25500
12/30/2019,19800
12/30/2019,15300
12/30/2019,91300
12/30/2019,53900
12/30/2019,16100
12/30/2019,26100
12/30/2019,15800
1/2/2020,15000
1/2/2020,20300
1/2/2020,42900
1/2/2020,16500
1/2/2020,14300
1/2/2020,14800
1/2/2020,29300
1/2/2020,17600
1/2/2020,16500
1/2/2020,46900
1/3/2020,21600
1/3/2020,15500
1/3/2020,20300
1/3/2020,16300
1/3/2020,17300
1/3/2020,17000
1/3/2020,43100
1/3/2020,18000
1/3/2020,16100
1/3/2020,17300
1/3/2020,15100
1/3/2020,20600
1/4/2020,23800
1/4/2020,14800
1/4/2020,24800
1/4/2020,15300
1/4/2020,17400
1/4/2020,15100
1/4/2020,16500
1/5/2020,16800
1/5/2020,18600
1/5/2020,26700
1/5/2020,14300
1/5/2020,18000
1/5/2020,16400
1/5/2020,14300
1/5/2020,20300
1/5/2020,14500
1/5/2020,23800
1/5/2020,18300
1/5/2020,14300
1/5/2020,24400
1/5/2020,15300
1/5/2020,19600
1/6/2020,14800
1/6/2020,30800
1/6/2020,18300
1/6/2020,17300
1/6/2020,14300
1/6/2020,14000
1/8/2020,18100
1/8/2020,26000
1/8/2020,22600
1/8/2020,30300
1/8/2020,21200
1/8/2020,41400
1/8/2020,18300
1/8/2020,27200
1/8/2020,19800
1/8/2020,26900
1/9/2020,35700
1/9/2020,28300
1/9/2020,17000
1/9/2020,28800
1/9/2020,18300
1/9/2020,21900
1/9/2020,19800
1/9/2020,23300
